#         t          x          y          z         vx         vy         vz
      5.477    413.325   -101.678    157.197      6.553    -51.740    -29.025
      5.478    413.332   -101.730    157.168      6.520    -51.732    -29.037
      5.479    413.338   -101.782    157.139      6.487    -51.724    -29.050
      5.480    413.345   -101.834    157.110      6.455    -51.716    -29.062
      5.481    413.351   -101.885    157.080      6.422    -51.708    -29.075
      5.482    413.358   -101.937    157.051      6.390    -51.700    -29.087
      5.483    413.364   -101.989    157.022      6.357    -51.692    -29.099
      5.484    413.370   -102.040    156.993      6.325    -51.684    -29.112
      5.485    413.377   -102.092    156.964      6.292    -51.676    -29.124
      5.486    413.383   -102.144    156.935      6.260    -51.668    -29.137
      5.487    413.389   -102.195    156.906      6.227    -51.660    -29.149
      5.488    413.395   -102.247    156.877      6.195    -51.652    -29.161
      5.489    413.402   -102.299    156.848      6.162    -51.644    -29.174
      5.490    413.408   -102.350    156.818      6.129    -51.636    -29.186
      5.491    413.414   -102.402    156.789      6.097    -51.628    -29.199
      5.492    413.420   -102.454    156.760      6.064    -51.620    -29.211
      5.493    413.426   -102.505    156.731      6.032    -51.612    -29.223
      5.494    413.432   -102.557    156.701      5.999    -51.604    -29.236
      5.495    413.438   -102.608    156.672      5.967    -51.595    -29.248
      5.496    413.444   -102.660    156.643      5.934    -51.587    -29.260
      5.497    413.450   -102.712    156.614      5.902    -51.579    -29.273
      5.498    413.456   -102.763    156.584      5.869    -51.571    -29.285
      5.499    413.462   -102.815    156.555      5.837    -51.563    -29.297
      5.500    413.467   -102.866    156.526      5.804    -51.555    -29.310
      5.501    413.473   -102.918    156.497      5.771    -51.547    -29.322
      5.502    413.479   -102.969    156.467      5.739    -51.539    -29.334
      5.503    413.485   -103.021    156.438      5.706    -51.531    -29.347
      5.504    413.490   -103.072    156.409      5.674    -51.523    -29.359
      5.505    413.496   -103.124    156.379      5.641    -51.515    -29.371
      5.506    413.502   -103.175    156.350      5.609    -51.506    -29.384
      5.507    413.507   -103.227    156.320      5.576    -51.498    -29.396
      5.508    413.513   -103.278    156.291      5.544    -51.490    -29.408
      5.509    413.518   -103.330    156.262      5.511    -51.482    -29.421
      5.510    413.524   -103.381    156.232      5.479    -51.474    -29.433
      5.511    413.529   -103.433    156.203      5.446    -51.466    -29.445
      5.512    413.535   -103.484    156.173      5.414    -51.458    -29.458
      5.513    413.540   -103.536    156.144      5.381    -51.450    -29.470
      5.514    413.545   -103.587    156.114      5.349    -51.441    -29.482
      5.515    413.551   -103.639    156.085      5.316    -51.433    -29.495
      5.516    413.556   -103.690    156.055      5.284    -51.425    -29.507
      5.517    413.561   -103.742    156.026      5.251    -51.417    -29.519
      5.518    413.567   -103.793    155.996      5.219    -51.409    -29.531
      5.519    413.572   -103.844    155.967      5.186    -51.401    -29.544
      5.520    413.577   -103.896    155.937      5.154    -51.392    -29.556
      5.521    413.582   -103.947    155.908      5.121    -51.384    -29.568
      5.522    413.587   -103.999    155.878      5.088    -51.376    -29.581
      5.523    413.592   -104.050    155.848      5.056    -51.368    -29.593
      5.524    413.597   -104.101    155.819      5.023    -51.360    -29.605
      5.525    413.602   -104.153    155.789      4.991    -51.352    -29.617
      5.526    413.607   -104.204    155.760      4.958    -51.343    -29.630
      5.527    413.612   -104.255    155.730      4.926    -51.335    -29.642
      5.528    413.617   -104.307    155.700      4.893    -51.327    -29.654
      5.529    413.622   -104.358    155.671      4.861    -51.319    -29.667
      5.530    413.627   -104.409    155.641      4.828    -51.311    -29.679
      5.531    413.632   -104.461    155.611      4.796    -51.302    -29.691
      5.532    413.636   -104.512    155.582      4.763    -51.294    -29.703
      5.533    413.641   -104.563    155.552      4.731    -51.286    -29.716
      5.534    413.646   -104.614    155.522      4.698    -51.278    -29.728
      5.535    413.651   -104.666    155.492      4.666    -51.269    -29.740
      5.536    413.655   -104.717    155.463      4.633    -51.261    -29.752
      5.537    413.660   -104.768    155.433      4.601    -51.253    -29.765
      5.538    413.664   -104.819    155.403      4.568    -51.245    -29.777
      5.539    413.669   -104.871    155.373      4.536    -51.237    -29.789
      5.540    413.673   -104.922    155.344      4.503    -51.228    -29.801
      5.541    413.678   -104.973    155.314      4.471    -51.220    -29.814
      5.542    413.682   -105.024    155.284      4.438    -51.212    -29.826
      5.543    413.687   -105.076    155.254      4.406    -51.204    -29.838
      5.544    413.691   -105.127    155.224      4.373    -51.195    -29.850
      5.545    413.696   -105.178    155.194      4.341    -51.187    -29.862
      5.546    413.700   -105.229    155.165      4.308    -51.179    -29.875
      5.547    413.704   -105.280    155.135      4.276    -51.171    -29.887
      5.548    413.708   -105.332    155.105      4.243    -51.162    -29.899
      5.549    413.713   -105.383    155.075      4.211    -51.154    -29.911
      5.550    413.717   -105.434    155.045      4.178    -51.146    -29.923
      5.551    413.721   -105.485    155.015      4.146    -51.137    -29.936
      5.552    413.725   -105.536    154.985      4.113    -51.129    -29.948
      5.553    413.729   -105.587    154.955      4.081    -51.121    -29.960
      5.554    413.733   -105.638    154.925      4.048    -51.113    -29.972
      5.555    413.737   -105.689    154.895      4.016    -51.104    -29.984
      5.556    413.741   -105.741    154.865      3.983    -51.096    -29.997
      5.557    413.745   -105.792    154.835      3.951    -51.088    -30.009
      5.558    413.749   -105.843    154.805      3.918    -51.079    -30.021
      5.559    413.753   -105.894    154.775      3.886    -51.071    -30.033
      5.560    413.757   -105.945    154.745      3.854    -51.063    -30.045
      5.561    413.761   -105.996    154.715      3.821    -51.054    -30.058
      5.562    413.765   -106.047    154.685      3.789    -51.046    -30.070
      5.563    413.768   -106.098    154.655      3.756    -51.038    -30.082
      5.564    413.772   -106.149    154.625      3.724    -51.029    -30.094
      5.565    413.776   -106.200    154.595      3.691    -51.021    -30.106
      5.566    413.780   -106.251    154.565      3.659    -51.013    -30.118
      5.567    413.783   -106.302    154.535      3.626    -51.004    -30.131
      5.568    413.787   -106.353    154.504      3.594    -50.996    -30.143
      5.569    413.790   -106.404    154.474      3.561    -50.988    -30.155
      5.570    413.794   -106.455    154.444      3.529    -50.979    -30.167
      5.571    413.797   -106.506    154.414      3.496    -50.971    -30.179
      5.572    413.801   -106.557    154.384      3.464    -50.963    -30.191
      5.573    413.804   -106.608    154.354      3.431    -50.954    -30.203
      5.574    413.808   -106.659    154.323      3.399    -50.946    -30.216
      5.575    413.811   -106.710    154.293      3.366    -50.937    -30.228
      5.576    413.815   -106.761    154.263      3.334    -50.929    -30.240
      5.577    413.818   -106.812    154.233      3.301    -50.921    -30.252
      5.578    413.821   -106.863    154.202      3.269    -50.912    -30.264
      5.579    413.824   -106.914    154.172      3.236    -50.904    -30.276
      5.580    413.828   -106.964    154.142      3.204    -50.896    -30.288
      5.581    413.831   -107.015    154.112      3.171    -50.887    -30.301
      5.582    413.834   -107.066    154.081      3.139    -50.879    -30.313
      5.583    413.837   -107.117    154.051      3.107    -50.870    -30.325
      5.584    413.840   -107.168    154.021      3.074    -50.862    -30.337
      5.585    413.843   -107.219    153.990      3.042    -50.854    -30.349
      5.586    413.846   -107.270    153.960      3.009    -50.845    -30.361
      5.587    413.849   -107.321    153.929      2.977    -50.837    -30.373
      5.588    413.852   -107.371    153.899      2.944    -50.828    -30.385
      5.589    413.855   -107.422    153.869      2.912    -50.820    -30.397
      5.590    413.858   -107.473    153.838      2.879    -50.811    -30.410
      5.591    413.861   -107.524    153.808      2.847    -50.803    -30.422
      5.592    413.864   -107.575    153.777      2.814    -50.795    -30.434
      5.593    413.867   -107.625    153.747      2.782    -50.786    -30.446
      5.594    413.869   -107.676    153.717      2.749    -50.778    -30.458
      5.595    413.872   -107.727    153.686      2.717    -50.769    -30.470
      5.596    413.875   -107.778    153.656      2.684    -50.761    -30.482
      5.597    413.877   -107.828    153.625      2.652    -50.752    -30.494
      5.598    413.880   -107.879    153.595      2.620    -50.744    -30.506
      5.599    413.883   -107.930    153.564      2.587    -50.735    -30.518
      5.600    413.885   -107.981    153.534      2.555    -50.727    -30.530
      5.601    413.888   -108.031    153.503      2.522    -50.718    -30.542
      5.602    413.890   -108.082    153.473      2.490    -50.710    -30.554
      5.603    413.893   -108.133    153.442      2.457    -50.702    -30.567
      5.604    413.895   -108.184    153.411      2.425    -50.693    -30.579
      5.605    413.898   -108.234    153.381      2.392    -50.685    -30.591
      5.606    413.900   -108.285    153.350      2.360    -50.676    -30.603
      5.607    413.902   -108.336    153.320      2.327    -50.668    -30.615
      5.608    413.905   -108.386    153.289      2.295    -50.659    -30.627
      5.609    413.907   -108.437    153.258      2.263    -50.651    -30.639
      5.610    413.909   -108.488    153.228      2.230    -50.642    -30.651
      5.611    413.911   -108.538    153.197      2.198    -50.634    -30.663
      5.612    413.914   -108.589    153.166      2.165    -50.625    -30.675
      5.613    413.916   -108.639    153.136      2.133    -50.617    -30.687
      5.614    413.918   -108.690    153.105      2.100    -50.608    -30.699
      5.615    413.920   -108.741    153.074      2.068    -50.600    -30.711
      5.616    413.922   -108.791    153.044      2.035    -50.591    -30.723
      5.617    413.924   -108.842    153.013      2.003    -50.582    -30.735
      5.618    413.926   -108.892    152.982      1.970    -50.574    -30.747
      5.619    413.928   -108.943    152.951      1.938    -50.565    -30.759
      5.620    413.930   -108.994    152.921      1.906    -50.557    -30.771
      5.621    413.932   -109.044    152.890      1.873    -50.548    -30.783
      5.622    413.934   -109.095    152.859      1.841    -50.540    -30.795
      5.623    413.935   -109.145    152.828      1.808    -50.531    -30.807
      5.624    413.937   -109.196    152.797      1.776    -50.523    -30.819
      5.625    413.939   -109.246    152.767      1.743    -50.514    -30.831
      5.626    413.941   -109.297    152.736      1.711    -50.506    -30.843
      5.627    413.942   -109.347    152.705      1.678    -50.497    -30.855
      5.628    413.944   -109.398    152.674      1.646    -50.488    -30.867
      5.629    413.946   -109.448    152.643      1.614    -50.480    -30.879
      5.630    413.947   -109.499    152.612      1.581    -50.471    -30.891
      5.631    413.949   -109.549    152.581      1.549    -50.463    -30.903
      5.632    413.950   -109.600    152.550      1.516    -50.454    -30.915
      5.633    413.952   -109.650    152.520      1.484    -50.445    -30.927
      5.634    413.953   -109.700    152.489      1.451    -50.437    -30.939
      5.635    413.955   -109.751    152.458      1.419    -50.428    -30.951
      5.636    413.956   -109.801    152.427      1.387    -50.420    -30.963
      5.637    413.958   -109.852    152.396      1.354    -50.411    -30.975
      5.638    413.959   -109.902    152.365      1.322    -50.402    -30.987
      5.639    413.960   -109.953    152.334      1.289    -50.394    -30.999
      5.640    413.961   -110.003    152.303      1.257    -50.385    -31.011
      5.641    413.963   -110.053    152.272      1.224    -50.377    -31.023
      5.642    413.964   -110.104    152.241      1.192    -50.368    -31.035
      5.643    413.965   -110.154    152.210      1.159    -50.359    -31.047
      5.644    413.966   -110.204    152.179      1.127    -50.351    -31.059
      5.645    413.967   -110.255    152.148      1.095    -50.342    -31.071
      5.646    413.968   -110.305    152.116      1.062    -50.333    -31.083
      5.647    413.969   -110.355    152.085      1.030    -50.325    -31.095
      5.648    413.970   -110.406    152.054      0.997    -50.316    -31.107
      5.649    413.971   -110.456    152.023      0.965    -50.307    -31.119
      5.650    413.972   -110.506    151.992      0.932    -50.299    -31.130
      5.651    413.973   -110.557    151.961      0.900    -50.290    -31.142
      5.652    413.974   -110.607    151.930      0.868    -50.281    -31.154
      5.653    413.975   -110.657    151.899      0.835    -50.273    -31.166
      5.654    413.976   -110.707    151.867      0.803    -50.264    -31.178
      5.655    413.977   -110.758    151.836      0.770    -50.255    -31.190
      5.656    413.977   -110.808    151.805      0.738    -50.247    -31.202
      5.657    413.978   -110.858    151.774      0.705    -50.238    -31.214
      5.658    413.979   -110.908    151.743      0.673    -50.229    -31.226
      5.659    413.979   -110.959    151.711      0.641    -50.221    -31.238
      5.660    413.980   -111.009    151.680      0.608    -50.212    -31.250
      5.661    413.981   -111.059    151.649      0.576    -50.203    -31.262
      5.662    413.981   -111.109    151.618      0.543    -50.195    -31.274
      5.663    413.982   -111.160    151.586      0.511    -50.186    -31.285
      5.664    413.982   -111.210    151.555      0.478    -50.177    -31.297
      5.665    413.983   -111.260    151.524      0.446    -50.169    -31.309
      5.666    413.983   -111.310    151.492      0.414    -50.160    -31.321
      5.667    413.984   -111.360    151.461      0.381    -50.151    -31.333
      5.668    413.984   -111.410    151.430      0.349    -50.142    -31.345
      5.669    413.984   -111.460    151.398      0.316    -50.134    -31.357
      5.670    413.985   -111.511    151.367      0.284    -50.125    -31.369
      5.671    413.985   -111.561    151.336      0.251    -50.116    -31.381
      5.672    413.985   -111.611    151.304      0.219    -50.107    -31.392
      5.673    413.985   -111.661    151.273      0.187    -50.099    -31.404
      5.674    413.985   -111.711    151.241      0.154    -50.090    -31.416
      5.675    413.986   -111.761    151.210      0.122    -50.081    -31.428
      5.676    413.986   -111.811    151.179      0.089    -50.072    -31.440
      5.677    413.986   -111.861    151.147      0.057    -50.064    -31.452
      5.678    413.986   -111.911    151.116      0.024    -50.055    -31.464
      5.679    413.986   -111.961    151.084     -0.008    -50.046    -31.476
      5.680    413.986   -112.011    151.053     -0.040    -50.037    -31.487
      5.681    413.986   -112.061    151.021     -0.073    -50.029    -31.499
      5.682    413.986   -112.111    150.990     -0.105    -50.020    -31.511
      5.683    413.985   -112.161    150.958     -0.138    -50.011    -31.523
      5.684    413.985   -112.211    150.927     -0.170    -50.002    -31.535
      5.685    413.985   -112.261    150.895     -0.202    -49.993    -31.547
      5.686    413.985   -112.311    150.864     -0.235    -49.985    -31.558
      5.687    413.985   -112.361    150.832     -0.267    -49.976    -31.570
      5.688    413.984   -112.411    150.801     -0.300    -49.967    -31.582
      5.689    413.984   -112.461    150.769     -0.332    -49.958    -31.594
      5.690    413.984   -112.511    150.737     -0.365    -49.949    -31.606
      5.691    413.983   -112.561    150.706     -0.397    -49.941    -31.618
      5.692    413.983   -112.611    150.674     -0.429    -49.932    -31.629
      5.693    413.982   -112.661    150.642     -0.462    -49.923    -31.641
      5.694    413.982   -112.711    150.611     -0.494    -49.914    -31.653
      5.695    413.981   -112.761    150.579     -0.527    -49.905    -31.665
      5.696    413.981   -112.811    150.547     -0.559    -49.897    -31.677
      5.697    413.980   -112.861    150.516     -0.591    -49.888    -31.689
      5.698    413.980   -112.911    150.484     -0.624    -49.879    -31.700
      5.699    413.979   -112.961    150.452     -0.656    -49.870    -31.712
      5.700    413.978   -113.010    150.421     -0.689    -49.861    -31.724
      5.701    413.978   -113.060    150.389     -0.721    -49.852    -31.736
      5.702    413.977   -113.110    150.357     -0.754    -49.843    -31.748
      5.703    413.976   -113.160    150.325     -0.786    -49.835    -31.759
      5.704    413.975   -113.210    150.294     -0.818    -49.826    -31.771
      5.705    413.975   -113.260    150.262     -0.851    -49.817    -31.783
      5.706    413.974   -113.309    150.230     -0.883    -49.808    -31.795
      5.707    413.973   -113.359    150.198     -0.916    -49.799    -31.807
      5.708    413.972   -113.409    150.167     -0.948    -49.790    -31.818
      5.709    413.971   -113.459    150.135     -0.980    -49.781    -31.830
      5.710    413.970   -113.509    150.103     -1.013    -49.773    -31.842
      5.711    413.969   -113.558    150.071     -1.045    -49.764    -31.854
      5.712    413.968   -113.608    150.039     -1.078    -49.755    -31.865
      5.713    413.967   -113.658    150.007     -1.110    -49.746    -31.877
      5.714    413.966   -113.708    149.975     -1.142    -49.737    -31.889
      5.715    413.964   -113.757    149.943     -1.175    -49.728    -31.901
      5.716    413.963   -113.807    149.912     -1.207    -49.719    -31.913
      5.717    413.962   -113.857    149.880     -1.240    -49.710    -31.924
      5.718    413.961   -113.906    149.848     -1.272    -49.701    -31.936
      5.719    413.960   -113.956    149.816     -1.305    -49.692    -31.948
      5.720    413.958   -114.006    149.784     -1.337    -49.683    -31.960
      5.721    413.957   -114.056    149.752     -1.369    -49.675    -31.971
      5.722    413.955   -114.105    149.720     -1.402    -49.666    -31.983
      5.723    413.954   -114.155    149.688     -1.434    -49.657    -31.995
      5.724    413.953   -114.205    149.656     -1.467    -49.648    -32.007
      5.725    413.951   -114.254    149.624     -1.499    -49.639    -32.018
      5.726    413.950   -114.304    149.592     -1.531    -49.630    -32.030
      5.727    413.948   -114.353    149.560     -1.564    -49.621    -32.042
      5.728    413.946   -114.403    149.528     -1.596    -49.612    -32.054
      5.729    413.945   -114.453    149.496     -1.629    -49.603    -32.065
      5.730    413.943   -114.502    149.464     -1.661    -49.594    -32.077
      5.731    413.942   -114.552    149.432     -1.693    -49.585    -32.089
      5.732    413.940   -114.601    149.399     -1.726    -49.576    -32.100
      5.733    413.938   -114.651    149.367     -1.758    -49.567    -32.112
      5.734    413.936   -114.701    149.335     -1.791    -49.558    -32.124
      5.735    413.934   -114.750    149.303     -1.823    -49.549    -32.136
      5.736    413.933   -114.800    149.271     -1.855    -49.540    -32.147
      5.737    413.931   -114.849    149.239     -1.888    -49.531    -32.159
      5.738    413.929   -114.899    149.207     -1.920    -49.522    -32.171
      5.739    413.927   -114.948    149.174     -1.953    -49.513    -32.182
      5.740    413.925   -114.998    149.142     -1.985    -49.504    -32.194
      5.741    413.923   -115.047    149.110     -2.017    -49.495    -32.206
      5.742    413.921   -115.097    149.078     -2.050    -49.486    -32.218
      5.743    413.919   -115.146    149.046     -2.082    -49.477    -32.229
      5.744    413.917   -115.196    149.013     -2.115    -49.468    -32.241
      5.745    413.915   -115.245    148.981     -2.147    -49.459    -32.253
      5.746    413.912   -115.295    148.949     -2.179    -49.450    -32.264
      5.747    413.910   -115.344    148.917     -2.212    -49.441    -32.276
      5.748    413.908   -115.393    148.884     -2.244    -49.432    -32.288
      5.749    413.906   -115.443    148.852     -2.277    -49.423    -32.299
      5.750    413.904   -115.492    148.820     -2.309    -49.414    -32.311
      5.751    413.901   -115.542    148.787     -2.341    -49.405    -32.323
      5.752    413.899   -115.591    148.755     -2.374    -49.396    -32.334
      5.753    413.896   -115.641    148.723     -2.406    -49.387    -32.346
      5.754    413.894   -115.690    148.690     -2.439    -49.378    -32.358
      5.755    413.892   -115.739    148.658     -2.471    -49.369    -32.369
      5.756    413.889   -115.789    148.626     -2.503    -49.360    -32.381
      5.757    413.887   -115.838    148.593     -2.536    -49.351    -32.393
      5.758    413.884   -115.887    148.561     -2.568    -49.341    -32.404
      5.759    413.881   -115.937    148.528     -2.601    -49.332    -32.416
      5.760    413.879   -115.986    148.496     -2.633    -49.323    -32.428
      5.761    413.876   -116.035    148.464     -2.665    -49.314    -32.439
      5.762    413.873   -116.085    148.431     -2.698    -49.305    -32.451
      5.763    413.871   -116.134    148.399     -2.730    -49.296    -32.463
      5.764    413.868   -116.183    148.366     -2.763    -49.287    -32.474
      5.765    413.865   -116.233    148.334     -2.795    -49.278    -32.486
      5.766    413.862   -116.282    148.301     -2.827    -49.269    -32.498
      5.767    413.860   -116.331    148.269     -2.860    -49.260    -32.509
      5.768    413.857   -116.380    148.236     -2.892    -49.251    -32.521
      5.769    413.854   -116.430    148.204     -2.925    -49.241    -32.533
      5.770    413.851   -116.479    148.171     -2.957    -49.232    -32.544
      5.771    413.848   -116.528    148.139     -2.989    -49.223    -32.556
      5.772    413.845   -116.577    148.106     -3.022    -49.214    -32.567
      5.773    413.842   -116.626    148.074     -3.054    -49.205    -32.579
      5.774    413.839   -116.676    148.041     -3.087    -49.196    -32.591
      5.775    413.836   -116.725    148.008     -3.119    -49.187    -32.602
      5.776    413.833   -116.774    147.976     -3.151    -49.178    -32.614
      5.777    413.829   -116.823    147.943     -3.184    -49.168    -32.626
      5.778    413.826   -116.872    147.910     -3.216    -49.159    -32.637
      5.779    413.823   -116.922    147.878     -3.249    -49.150    -32.649
      5.780    413.820   -116.971    147.845     -3.281    -49.141    -32.660
      5.781    413.816   -117.020    147.813     -3.313    -49.132    -32.672
      5.782    413.813   -117.069    147.780     -3.346    -49.123    -32.684
      5.783    413.810   -117.118    147.747     -3.378    -49.113    -32.695
      5.784    413.806   -117.167    147.714     -3.411    -49.104    -32.707
      5.785    413.803   -117.216    147.682     -3.443    -49.095    -32.718
      5.786    413.799   -117.265    147.649     -3.475    -49.086    -32.730
      5.787    413.796   -117.314    147.616     -3.508    -49.077    -32.742
      5.788    413.792   -117.363    147.584     -3.540    -49.068    -32.753
      5.789    413.789   -117.413    147.551     -3.573    -49.058    -32.765
      5.790    413.785   -117.462    147.518     -3.605    -49.049    -32.776
      5.791    413.782   -117.511    147.485     -3.637    -49.040    -32.788
      5.792    413.778   -117.560    147.452     -3.670    -49.031    -32.799
      5.793    413.774   -117.609    147.420     -3.702    -49.022    -32.811
      5.794    413.771   -117.658    147.387     -3.735    -49.012    -32.823
      5.795    413.767   -117.707    147.354     -3.767    -49.003    -32.834
      5.796    413.763   -117.756    147.321     -3.799    -48.994    -32.846
      5.797    413.759   -117.805    147.288     -3.832    -48.985    -32.857
      5.798    413.755   -117.854    147.255     -3.864    -48.975    -32.869
      5.799    413.751   -117.903    147.223     -3.897    -48.966    -32.880
      5.800    413.748   -117.952    147.190     -3.929    -48.957    -32.892
      5.801    413.744   -118.001    147.157     -3.961    -48.948    -32.903
      5.802    413.740   -118.050    147.124     -3.994    -48.939    -32.915
      5.803    413.736   -118.098    147.091     -4.026    -48.929    -32.927
      5.804    413.732   -118.147    147.058     -4.059    -48.920    -32.938
      5.805    413.728   -118.196    147.025     -4.091    -48.911    -32.950
      5.806    413.723   -118.245    146.992     -4.123    -48.902    -32.961
      5.807    413.719   -118.294    146.959     -4.156    -48.892    -32.973
      5.808    413.715   -118.343    146.926     -4.188    -48.883    -32.984
      5.809    413.711   -118.392    146.893     -4.221    -48.874    -32.996
      5.810    413.707   -118.441    146.860     -4.253    -48.864    -33.007
      5.811    413.702   -118.490    146.827     -4.285    -48.855    -33.019
      5.812    413.698   -118.538    146.794     -4.318    -48.846    -33.030
      5.813    413.694   -118.587    146.761     -4.350    -48.837    -33.042
      5.814    413.689   -118.636    146.728     -4.383    -48.827    -33.053
      5.815    413.685   -118.685    146.695     -4.415    -48.818    -33.065
      5.816    413.681   -118.734    146.662     -4.447    -48.809    -33.076
      5.817    413.676   -118.783    146.629     -4.480    -48.799    -33.088
      5.818    413.672   -118.831    146.596     -4.512    -48.790    -33.099
      5.819    413.667   -118.880    146.563     -4.545    -48.781    -33.111
      5.820    413.662   -118.929    146.530     -4.577    -48.772    -33.123
      5.821    413.658   -118.978    146.496     -4.609    -48.762    -33.134
      5.822    413.653   -119.026    146.463     -4.642    -48.753    -33.146
      5.823    413.649   -119.075    146.430     -4.674    -48.744    -33.157
      5.824    413.644   -119.124    146.397     -4.707    -48.734    -33.169
      5.825    413.639   -119.173    146.364     -4.739    -48.725    -33.180
      5.826    413.634   -119.221    146.331     -4.771    -48.716    -33.191
      5.827    413.630   -119.270    146.297     -4.804    -48.706    -33.203
      5.828    413.625   -119.319    146.264     -4.836    -48.697    -33.214
      5.829    413.620   -119.367    146.231     -4.869    -48.688    -33.226
      5.830    413.615   -119.416    146.198     -4.901    -48.678    -33.237
      5.831    413.610   -119.465    146.164     -4.933    -48.669    -33.249
      5.832    413.605   -119.514    146.131     -4.966    -48.659    -33.260
      5.833    413.600   -119.562    146.098     -4.998    -48.650    -33.272
      5.834    413.595   -119.611    146.065     -5.031    -48.641    -33.283
      5.835    413.590   -119.659    146.031     -5.063    -48.631    -33.295
      5.836    413.585   -119.708    145.998     -5.095    -48.622    -33.306
      5.837    413.580   -119.757    145.965     -5.128    -48.613    -33.318
      5.838    413.575   -119.805    145.931     -5.160    -48.603    -33.329
      5.839    413.570   -119.854    145.898     -5.193    -48.594    -33.341
      5.840    413.564   -119.902    145.865     -5.225    -48.584    -33.352
      5.841    413.559   -119.951    145.831     -5.257    -48.575    -33.364
      5.842    413.554   -120.000    145.798     -5.290    -48.566    -33.375
      5.843    413.549   -120.048    145.765     -5.322    -48.556    -33.386
      5.844    413.543   -120.097    145.731     -5.355    -48.547    -33.398
      5.845    413.538   -120.145    145.698     -5.387    -48.537    -33.409
      5.846    413.533   -120.194    145.664     -5.419    -48.528    -33.421
      5.847    413.527   -120.242    145.631     -5.452    -48.519    -33.432
      5.848    413.522   -120.291    145.598     -5.484    -48.509    -33.444
      5.849    413.516   -120.339    145.564     -5.517    -48.500    -33.455
      5.850    413.511   -120.388    145.531     -5.549    -48.490    -33.467
      5.851    413.505   -120.436    145.497     -5.581    -48.481    -33.478
      5.852    413.499   -120.485    145.464     -5.614    -48.471    -33.489
      5.853    413.494   -120.533    145.430     -5.646    -48.462    -33.501
      5.854    413.488   -120.582    145.397     -5.679    -48.453    -33.512
      5.855    413.482   -120.630    145.363     -5.711    -48.443    -33.524
      5.856    413.477   -120.679    145.330     -5.743    -48.434    -33.535
      5.857    413.471   -120.727    145.296     -5.776    -48.424    -33.547
      5.858    413.465   -120.775    145.263     -5.808    -48.415    -33.558
      5.859    413.459   -120.824    145.229     -5.841    -48.405    -33.569
      5.860    413.453   -120.872    145.195     -5.873    -48.396    -33.581
      5.861    413.448   -120.921    145.162     -5.905    -48.386    -33.592
      5.862    413.442   -120.969    145.128     -5.938    -48.377    -33.604
      5.863    413.436   -121.017    145.095     -5.970    -48.367    -33.615
      5.864    413.430   -121.066    145.061     -6.003    -48.358    -33.626
      5.865    413.424   -121.114    145.027     -6.035    -48.348    -33.638
      5.866    413.418   -121.162    144.994     -6.067    -48.339    -33.649
      5.867    413.412   -121.211    144.960     -6.100    -48.329    -33.661
      5.868    413.405   -121.259    144.926     -6.132    -48.320    -33.672
      5.869    413.399   -121.307    144.893     -6.165    -48.310    -33.683
      5.870    413.393   -121.356    144.859     -6.197    -48.301    -33.695
      5.871    413.387   -121.404    144.825     -6.230    -48.291    -33.706
      5.872    413.381   -121.452    144.792     -6.262    -48.282    -33.717
      5.873    413.374   -121.501    144.758     -6.294    -48.272    -33.729
      5.874    413.368   -121.549    144.724     -6.327    -48.263    -33.740
      5.875    413.362   -121.597    144.690     -6.359    -48.253    -33.752
      5.876    413.355   -121.645    144.657     -6.392    -48.244    -33.763
      5.877    413.349   -121.694    144.623     -6.424    -48.234    -33.774
      5.878    413.343   -121.742    144.589     -6.456    -48.225    -33.786
      5.879    413.336   -121.790    144.555     -6.489    -48.215    -33.797
      5.880    413.330   -121.838    144.522     -6.521    -48.205    -33.808
      5.881    413.323   -121.887    144.488     -6.554    -48.196    -33.820
      5.882    413.316   -121.935    144.454     -6.586    -48.186    -33.831
      5.883    413.310   -121.983    144.420     -6.618    -48.177    -33.843
      5.884    413.303   -122.031    144.386     -6.651    -48.167    -33.854
      5.885    413.297   -122.079    144.352     -6.683    -48.158    -33.865
      5.886    413.290   -122.127    144.318     -6.716    -48.148    -33.877
      5.887    413.283   -122.176    144.285     -6.748    -48.139    -33.888
      5.888    413.276   -122.224    144.251     -6.780    -48.129    -33.899
      5.889    413.270   -122.272    144.217     -6.813    -48.119    -33.911
      5.890    413.263   -122.320    144.183     -6.845    -48.110    -33.922
      5.891    413.256   -122.368    144.149     -6.878    -48.100    -33.933
      5.892    413.249   -122.416    144.115     -6.910    -48.091    -33.945
      5.893    413.242   -122.464    144.081     -6.943    -48.081    -33.956
      5.894    413.235   -122.512    144.047     -6.975    -48.071    -33.967
      5.895    413.228   -122.560    144.013     -7.007    -48.062    -33.979
      5.896    413.221   -122.608    143.979     -7.040    -48.052    -33.990
      5.897    413.214   -122.656    143.945     -7.072    -48.043    -34.001
      5.898    413.207   -122.704    143.911     -7.105    -48.033    -34.013
      5.899    413.200   -122.752    143.877     -7.137    -48.023    -34.024
      5.900    413.193   -122.800    143.843     -7.169    -48.014    -34.035
      5.901    413.185   -122.849    143.809     -7.202    -48.004    -34.046
      5.902    413.178   -122.897    143.775     -7.234    -47.994    -34.058
      5.903    413.171   -122.944    143.741     -7.267    -47.985    -34.069
      5.904    413.164   -122.992    143.707     -7.299    -47.975    -34.080
      5.905    413.156   -123.040    143.673     -7.331    -47.965    -34.092
