#         t          x          y          z         vx         vy         vz
      6.314     62.860    103.680     99.300    -54.230   -135.930   -111.500
      6.329     62.160    101.790     97.680    -56.270   -132.460   -118.230
      6.343     61.280     99.910     95.930    -59.250   -128.990   -124.020
      6.357     60.410     98.090     94.090    -63.450   -125.090   -130.960
      6.371     59.450     96.320     92.180    -67.130   -120.900   -136.810
      6.386     58.470     94.620     90.170    -68.830   -117.220   -143.450
      6.400     57.470     92.980     88.090    -71.710   -111.840   -150.480
      6.414     56.420     91.410     85.900    -74.860   -107.650   -156.790
      6.429     55.340     89.890     83.610    -77.400   -102.710   -163.990
      6.443     54.200     88.470     81.250    -79.720    -97.990   -170.410
      6.457     53.030     87.120     78.780    -83.050    -92.090   -177.210
      6.471     51.850     85.850     76.220    -85.000    -84.710   -183.260
      6.486     50.620     84.680     73.540    -86.870    -77.820   -189.090
      6.500     49.380     83.650     70.890    -90.010    -71.030   -196.400
      6.514     48.040     82.690     68.060    -93.600    -62.960   -202.760
      6.529     46.680     81.870     65.140    -95.890    -54.980   -209.680
      6.543     45.300     81.150     62.100    -99.250    -45.970   -217.270
      6.557     43.860     80.560     58.960   -100.970    -36.440   -223.780
      6.571     42.410     80.130     55.720   -102.840    -25.890   -229.810
      6.586     40.970     79.840     52.380   -103.100    -15.410   -235.990
      6.600     39.500     79.700     48.960   -104.250     -4.300   -241.240
      6.614     38.010     79.740     45.490   -105.530      8.110   -245.380
      6.629     36.470     79.920     41.940   -107.760     20.460   -249.860
      6.643     34.910     80.300     38.340   -108.260     34.510   -253.860
      6.657     33.340     80.910     34.690   -108.670     51.030   -255.910
      6.671     31.760     81.770     31.040   -107.660     66.440   -257.600
      6.686     30.220     82.820     27.330   -106.820     82.200   -258.320
      6.700     28.670     84.110     23.650   -104.280     98.570   -256.760
      6.714     27.220     85.640     19.990    -99.910    115.450   -254.340
      6.729     25.810     87.410     16.350    -96.190    131.350   -250.810
      6.743     24.440     89.390     12.800    -92.240    145.970   -245.710
      6.757     23.190     91.590      9.350    -87.610    160.460   -237.880
      6.771     21.930     93.960      6.020    -82.000    173.610   -228.290
      6.786     20.810     96.530      2.840    -75.600    185.920   -217.070
      6.800     19.760     99.270     -0.150    -68.650    195.990   -204.610
      6.814     18.830    102.140     -2.990    -61.860    206.140   -192.360
      6.829     17.950    105.120     -5.620    -55.100    213.750   -178.550
      6.843     17.220    108.220     -8.070    -47.620    219.800   -166.230
      6.857     16.600    111.410    -10.340    -39.420    224.890   -152.370
      6.871     16.110    114.640    -12.410    -32.040    227.870   -139.850
      6.886     15.750    117.870    -14.480    -24.690    230.370   -127.490
      6.900     15.400    121.210    -16.050    -19.540    231.230   -113.660
      6.914     15.160    124.440    -17.760    -14.900    231.210   -102.140
      6.929     15.020    127.720    -19.120     -8.760    230.530    -89.470
      6.943     14.920    131.040    -20.300     -2.740    228.900    -77.870
      6.957     14.940    134.340    -21.180      2.590    226.150    -67.280
      6.971     15.020    137.540    -22.080      8.880    223.450    -57.230
      6.986     15.220    140.710    -22.830     14.090    220.240    -47.400
      7.000     15.470    143.820    -23.440     19.980    216.710    -37.000
      7.014     15.800    146.870    -23.910     24.090    212.320    -28.690
      7.029     16.180    149.870    -24.250     27.550    207.340    -20.290
      7.043     16.600    152.790    -24.500     31.150    203.800    -12.290
      7.057     17.050    155.670    -24.630     35.300    200.040     -2.780
      7.071     17.610    158.500    -24.610     39.620    195.490      3.720
      7.086     18.200    161.240    -24.550     43.210    191.120      9.540
      7.100     18.860    163.940    -24.400     46.270    186.490     15.030
      7.114     19.520    166.560    -24.140     49.420    181.880     22.590
      7.129     20.260    169.130    -23.750     52.460    176.470     29.690
      7.143     21.030    171.610    -23.280     55.800    171.810     36.280
      7.157     21.840    174.020    -22.760     58.110    166.040     41.950
      7.171     22.690    176.370    -22.100     60.930    161.130     46.410
      7.186     23.540    178.620    -21.430     62.980    154.440     51.650
      7.200     24.450    180.790    -20.640     64.430    150.400     57.440
      7.214     25.370    182.920    -19.780     66.270    145.540     62.870
      7.229     26.300    184.960    -18.840     67.230    140.940     69.090
      7.243     27.270    186.940    -17.820     69.730    134.980     73.930
      7.257     28.300    188.840    -16.730     72.000    129.550     77.030
      7.271     29.360    190.640    -15.580     74.590    123.170     81.530
      7.286     30.430    192.390    -14.360     76.780    119.520     86.260
      7.300     31.570    194.060    -13.100     79.230    113.630     89.990
      7.314     32.730    195.660    -11.770     81.620    108.490     92.300
      7.329     33.910    197.170    -10.440     82.210    102.530     96.740
      7.343     35.120    198.590     -9.020     83.970     95.640    100.310
      7.357     36.350    199.910     -7.560     85.320     90.300    104.430
      7.371     37.560    201.150     -6.080     86.480     84.080    106.760
      7.386     38.830    202.330     -4.540     87.880     78.390    110.960
      7.400     40.100    203.420     -2.920     89.890     74.530    114.330
      7.414     41.430    204.450     -1.290     91.710     68.940    117.540
      7.429     42.730    205.420      0.430     92.800     65.450    122.380
      7.443     44.070    206.320      2.190     94.190     59.180    124.400
      7.457     45.450    207.120      3.980     95.150     53.340    126.560
      7.471     46.840    207.830      5.810     96.490     45.670    129.740
      7.486     48.210    208.430      7.690     97.900     39.590    131.360
      7.500     49.610    208.950      9.570     98.420     33.500    134.690
      7.514     51.040    209.400     11.540    100.480     27.350    136.420
      7.529     52.480    209.740     13.490    100.520     21.370    138.550
      7.543     53.900    209.990     15.480    101.380     15.140    140.760
      7.557     55.370    210.140     17.510    102.220      8.830    142.070
      7.571     56.840    210.240     19.560    103.030      2.840    144.490
      7.586     58.320    210.230     21.630    103.010     -3.700    145.900
      7.600     59.790    210.120     23.730    103.480    -10.310    148.830
      7.614     61.280    209.950     25.860    104.300    -15.640    149.590
      7.629     62.730    209.670     27.990    102.850    -22.720    151.700
      7.643     64.200    209.300     30.210    103.220    -29.380    154.640
      7.657     65.640    208.830     32.430    103.910    -35.990    155.870
      7.671     67.140    208.250     34.670    103.340    -43.700    157.720
      7.686     68.610    207.600     36.910    104.120    -49.140    158.820
      7.700     70.090    206.840     39.220    104.360    -57.010    159.140
      7.714     71.550    205.990     41.500    103.110    -64.680    160.480
      7.729     73.020    205.010     43.820    103.120    -71.070    161.380
      7.743     74.490    203.980     46.140    102.580    -77.320    162.130
      7.757     75.940    202.810     48.470    103.160    -85.060    163.400
      7.771     77.450    201.550     50.810    104.870    -93.650    163.670
      7.786     78.960    200.180     53.180    104.790   -101.330    163.630
      7.800     80.450    198.670     55.500    104.210   -108.250    162.340
      7.814     81.940    197.080     57.810    103.270   -116.280    162.370
      7.829     83.420    195.370     60.130    102.950   -123.260    162.710
      7.843     84.870    193.520     62.450    102.420   -131.760    162.900
      7.857     86.350    191.580     64.750    102.420   -140.320    161.260
      7.871     87.810    189.510     67.030    102.000   -149.560    161.130
      7.886     89.270    187.330     69.360    102.410   -158.660    161.450
      7.900     90.750    185.000     71.670    101.540   -167.450    160.860
      7.914     92.170    182.530     73.960     98.980   -176.680    159.620
      7.929     93.570    179.930     76.210     97.370   -186.520    156.800
      7.943     94.940    177.190     78.450     95.660   -195.230    155.860
      7.957     96.320    174.360     80.670     95.710   -202.670    152.030
      7.971     97.670    171.400     82.810     92.990   -212.570    149.180
      7.986     98.990    168.270     84.890     90.970   -222.540    145.950
      8.000    100.290    165.040     86.960     89.200   -232.510    142.980
      8.014    101.560    161.650     88.980     85.780   -241.590    138.590
      8.029    102.740    158.100     90.920     82.400   -253.620    134.560
      8.043    103.900    154.400     92.810     79.750   -264.040    129.450
      8.057    105.020    150.540     94.620     76.130   -273.900    123.310
      8.071    106.070    146.570     96.330     72.310   -283.200    116.090
      8.086    107.070    142.460     97.930     68.140   -293.110    108.450
      8.100    108.010    138.210     99.410     63.150   -301.830     98.880
      8.114    108.830    133.840    100.790     56.710   -309.820     90.620
      8.129    109.620    129.350    101.990     52.030   -319.080     80.330
      8.143    110.310    124.730    103.080     46.100   -328.070     68.550
      8.157    110.930    120.000    103.930     39.640   -333.710     55.090
      8.171    111.430    115.180    104.620     32.440   -340.690     41.940
      8.186    111.850    110.280    105.090     25.180   -345.920     25.980
      8.200    112.150    105.300    105.340     17.570   -349.460     10.960
      8.214    112.330    100.290    105.390      9.760   -352.340     -5.810
      8.229    112.410     95.270    105.180      1.150   -351.920    -22.400
      8.243    112.370     90.230    104.740     -7.270   -351.370    -39.350
      8.257    112.190     85.230    104.070    -17.170   -345.710    -56.280
      8.271    111.900     80.350    103.140    -26.880   -338.950    -72.770
      8.286    111.470     75.570    101.940    -36.090   -328.930    -89.910
      8.300    110.890     70.950    100.570    -43.360   -317.790   -103.080
      8.314    110.210     66.500     98.990    -51.620   -305.710   -117.030
      8.329    109.420     62.220     97.230    -59.420   -292.200   -128.330
      8.343    108.500     58.140     95.280    -66.440   -278.380   -140.870
      8.357    107.530     54.270     93.220    -70.460   -263.740   -150.790
      8.371    106.470     50.620     91.020    -75.590   -248.290   -157.860
      8.386    105.350     47.190     88.720    -80.820   -233.160   -164.320
      8.400    104.180     43.960     86.330    -83.830   -217.860   -170.240
      8.414    102.970     40.970     83.870    -83.780   -202.220   -174.840
      8.429    101.780     38.180     81.360    -85.160   -186.750   -178.840
      8.443    100.550     35.620     78.780    -87.040   -171.500   -181.000
      8.457     99.310     33.250     76.200    -88.140   -157.580   -182.330
      8.471     98.040     31.130     73.590    -87.530   -142.490   -183.340
      8.486     96.830     29.200     70.980    -87.270   -127.860   -183.360
      8.500     95.660     27.500     68.350    -86.590   -115.920   -182.450
      8.514     94.350     25.910     65.760    -86.360   -101.870   -180.430
      8.529     93.150     24.540     63.180    -86.280    -87.140   -179.570
      8.543     91.920     23.400     60.630    -85.430    -74.300   -177.200
      8.557     90.730     22.440     58.120    -83.500    -62.840   -174.430
      8.571     89.560     21.620     55.640    -81.960    -52.080   -173.220
      8.586     88.410     20.930     53.170    -79.390    -43.250   -170.280
      8.600     87.300     20.390     50.760    -78.060    -32.010   -165.810
      8.614     86.180     20.000     48.410    -76.530    -22.260   -161.110
      8.629     85.100     19.750     46.140    -74.900    -13.170   -156.350
      8.643     84.040     19.650     43.930    -73.340     -3.250   -151.680
      8.657     82.970     19.650     41.820    -70.620      4.870   -146.650
      8.671     81.990     19.800     39.750    -66.770     13.680   -143.140
      8.686     81.000     20.030     37.710    -64.670     22.660   -136.840
      8.700     80.130     20.420     35.810    -61.340     29.240   -131.570
      8.714     79.270     20.880     33.950    -57.460     37.340   -126.100
      8.729     78.480     21.490     32.220    -53.720     46.080   -120.100
      8.743     77.720     22.190     30.560    -50.550     51.710   -113.910
      8.757     76.990     22.950     28.970    -48.060     57.850   -107.710
      8.771     76.310     23.850     27.490    -44.210     63.950   -102.510
      8.786     75.730     24.800     26.060    -41.090     69.900    -97.100
      8.800     75.180     25.830     24.710    -36.120     74.710    -90.770
      8.814     74.720     26.940     23.450    -31.440     80.470    -85.270
      8.829     74.310     28.130     22.280    -28.870     86.450    -78.880
      8.843     73.940     29.410     21.200    -26.200     90.810    -72.670
      8.857     73.590     30.740     20.220    -22.260     95.290    -65.330
      8.871     73.280     32.110     19.350    -18.380     99.140    -58.250
      8.886     73.070     33.570     18.540    -14.160    104.480    -51.610
      8.900     72.920     35.110     17.870     -9.620    108.770    -45.370
      8.914     72.800     36.690     17.280     -6.100    112.470    -38.050
      8.929     72.730     38.310     16.790     -1.230    115.470    -30.290
      8.943     72.750     39.990     16.370      1.130    119.200    -24.400
      8.957     72.800     41.720     16.080      3.570    123.000    -17.080
      8.971     72.860     43.510     15.880      7.980    126.770    -11.070
      8.986     73.010     45.330     15.760     11.430    127.880     -4.590
      9.000     73.190     47.180     15.750     16.280    131.440      4.270
      9.014     73.460     49.070     15.850     21.770    133.110     10.610
      9.029     73.810     50.980     16.040     25.530    135.060     17.440
      9.043     74.180     52.940     16.350     29.270    137.590     25.090
      9.057     74.620     54.930     16.760     33.020    139.770     32.280
      9.071     75.120     56.920     17.280     38.120    141.280     40.590
      9.086     75.680     58.940     17.870     41.730    143.050     47.970
      9.100     76.320     61.010     18.650     47.100    144.150     57.770
      9.114     77.040     63.060     19.550     52.400    144.080     67.370
      9.129     77.800     65.120     20.560     56.660    144.290     75.130
      9.143     78.660     67.190     21.720     61.960    144.730     83.640
      9.157     79.560     69.240     22.980     66.290    144.420     92.400
      9.171     80.530     71.300     24.380     70.180    144.450    100.410
      9.186     81.520     73.310     25.850     74.520    142.890    109.590
      9.200     82.640     75.370     27.510     80.310    141.830    118.950
      9.214     83.780     77.360     29.290     85.220    141.260    127.730
      9.229     85.080     79.380     31.160     91.810    138.630    137.930
      9.243     86.420     81.320     33.220     99.270    135.880    146.690
      9.257     87.870     83.240     35.380    103.850    134.160    156.340
      9.271     89.420     85.160     37.670    109.060    131.270    166.210
      9.286     91.040     87.030     40.130    116.440    127.880    176.480
      9.300     92.750     88.820     42.740    123.420    123.100    186.630
      9.314     94.560     90.550     45.450    130.140    118.110    197.190
      9.329     96.500     92.170     48.340    137.990    110.430    208.030
      9.343     98.520     93.710     51.400    144.090    104.620    220.030
      9.357    100.660     95.180     54.610    150.090     97.160    229.570
      9.371    102.840     96.490     57.950    156.690     88.330    239.560
      9.386    105.130     97.680     61.440    163.700     78.660    249.640
      9.400    107.510     98.710     65.080    169.220     66.710    260.620
      9.414    109.980     99.570     68.870    175.830     53.460    271.540
      9.429    112.560    100.200     72.820    182.720     37.870    280.730
      9.443    115.210    100.650     76.890    188.700     22.780    288.960
      9.457    117.960    100.860     81.080    194.520      6.460    296.280
      9.471    120.770    100.800     85.340    200.880    -12.120    302.010
      9.486    123.680    100.480     89.710    203.990    -32.820    307.210
      9.500    126.640     99.860     94.130    209.010    -55.140    310.270
      9.514    129.650     98.890     98.590    212.610    -79.190    310.780
      9.529    132.700     97.580    103.010    213.870   -102.350    308.120
      9.543    135.750     95.940    107.380    214.360   -127.350    304.060
      9.557    138.810     93.950    111.670    210.110   -150.290    297.370
      9.571    141.790     91.630    115.860    205.970   -173.870    286.560
      9.586    144.700     89.000    119.860    200.750   -194.080    274.910
      9.600    147.500     86.080    123.700    195.100   -211.810    259.580
      9.614    150.220     82.930    127.290    185.850   -226.540    242.560
      9.629    152.820     79.600    130.610    176.890   -237.270    224.540
      9.643    155.310     76.170    133.700    166.880   -245.840    204.750
      9.657    157.610     72.600    136.510    156.750   -251.770    189.040
      9.671    159.770     68.990    139.080    148.190   -256.130    172.980
      9.686    161.810     65.300    141.440    138.650   -258.680    157.020
      9.700    163.730     61.600    143.560    128.750   -260.320    140.790
      9.714    165.480     57.860    145.470    118.570   -259.560    125.900
      9.729    167.100     54.180    147.170    108.790   -257.120    111.270
      9.743    168.580     50.520    148.670    100.280   -254.270     96.860
      9.757    169.920     46.920    149.940     91.390   -251.660     83.510
      9.771    171.170     43.380    151.050     84.530   -246.710     71.410
      9.786    172.300     39.880    151.970     75.370   -241.800     60.680
      9.800    173.340     36.450    152.780     68.910   -237.080     49.910
      9.814    174.270     33.120    153.410     63.670   -230.610     40.650
      9.829    175.140     29.890    153.930     57.100   -224.640     30.470
      9.843    175.930     26.730    154.300     50.160   -218.780     20.390
      9.857    176.620     23.660    154.530     43.360   -212.800     11.180
      9.871    177.180     20.680    154.640     36.810   -205.490      3.090
      9.886    177.630     17.770    154.610     31.260   -198.830     -5.650
      9.900    178.060     15.020    154.480     25.850   -192.490    -12.420
      9.914    178.390     12.320    154.280     19.830   -186.050    -19.370
      9.929    178.650      9.720    153.950     14.950   -178.190    -27.020
      9.943    178.840      7.220    153.530     11.040   -170.890    -33.970
      9.957    178.960      4.850    153.000      6.200   -163.330    -39.610
      9.971    179.020      2.580    152.400      1.190   -154.960    -45.650
      9.986    179.030      0.420    151.700     -4.590   -148.110    -51.440
     10.000    178.940     -1.640    150.930     -8.290   -140.560    -56.720
     10.014    178.790     -3.580    150.090    -12.140   -131.540    -62.630
     10.029    178.600     -5.400    149.170    -15.740   -123.840    -68.030
     10.043    178.370     -7.100    148.130    -20.170   -115.510    -75.240
     10.057    178.070     -8.700    146.990    -23.780   -106.930    -81.100
     10.071    177.610    -10.160    145.820    -29.310    -98.070    -83.990
     10.086    177.190    -11.510    144.590    -33.710    -89.810    -86.930
     10.100    176.680    -12.740    143.340    -37.670    -82.060    -91.220
     10.114    176.100    -13.810    142.000    -40.290    -71.910    -95.650
     10.129    175.500    -14.790    140.610    -44.250    -62.420    -99.510
     10.143    174.840    -15.600    139.160    -47.170    -54.240   -103.780
     10.157    174.150    -16.320    137.620    -50.730    -43.850   -107.770
     10.171    173.400    -16.860    136.080    -53.970    -35.350   -111.500
     10.186    172.600    -17.300    134.470    -56.780    -24.730   -113.360
     10.200    171.770    -17.580    132.830    -60.380    -14.530   -115.700
     10.214    170.890    -17.710    131.170    -62.330     -2.630   -118.130
     10.229    169.980    -17.670    129.430    -66.410      7.500   -120.770
     10.243    169.010    -17.470    127.690    -69.240     18.350   -123.220
     10.257    168.000    -17.120    125.960    -71.450     30.090   -123.170
     10.271    166.960    -16.620    124.200    -73.320     40.600   -124.370
     10.286    165.910    -15.950    122.410    -75.440     53.520   -124.770
     10.300    164.800    -14.930    120.630    -79.280     66.130   -124.980
     10.314    163.660    -14.030    118.840    -80.480     79.470   -124.950
     10.329    162.490    -12.810    117.060    -82.240     92.180   -124.090
     10.343    161.320    -11.390    115.270    -83.050    105.960   -125.080
     10.357    160.120     -9.770    113.520    -83.940    119.150   -123.510
     10.371    158.920     -7.960    111.760    -84.110    134.630   -121.630
     10.386    157.710     -5.920    110.040    -85.910    149.200   -117.950
     10.400    156.480     -3.680    108.380    -85.870    164.500   -114.040
     10.414    155.250     -1.230    106.790    -84.590    179.410   -109.150
     10.429    154.080      1.470    105.250    -82.950    195.300   -103.650
     10.443    152.900      4.360    103.830    -81.210    210.160    -95.280
     10.457    151.740      7.480    102.530    -77.730    226.340    -86.100
     10.471    152.670     17.200    105.900    -73.220    242.700    -76.080
     10.486    149.660     14.440    100.380    -68.370    258.010    -64.050
     10.500    148.760     18.260     99.570    -59.910    274.310    -49.720
     10.514    147.980     22.300     98.980    -51.320    288.030    -33.950
     10.529    147.320     26.510     98.600    -40.770    299.820    -17.780
     10.543    146.820     30.890     98.490    -29.090    310.060     -0.010
     10.557    146.520     35.380     98.640    -15.390    316.390     20.360
     10.571    146.400     39.920     99.100     -1.640    317.370     43.010
     10.586    146.470     44.450     99.850     12.360    314.450     63.710
     10.600    146.760     48.930    100.920     27.810    308.880     83.740
     10.614    147.260     53.300    102.260     41.090    299.980    103.540
     10.629    147.930     57.510    103.850     55.500    288.650    120.720
     10.643    148.830     61.530    105.710     68.570    275.320    136.280
     10.657    149.880     65.370    107.740     79.850    260.110    147.570
     10.671    151.110     68.960    109.920     89.160    241.550    158.360
     10.686    152.430     72.290    112.250     97.090    225.160    167.560
     10.700    153.860     75.400    114.720    105.170    208.620    175.590
     10.714    155.440     78.260    117.250    112.780    191.760    180.420
     10.729    157.080     80.880    119.860    120.070    176.350    185.480
     10.743    158.870     83.270    122.530    126.030    159.480    187.340
     10.757    160.680     85.450    125.230    129.280    143.180    191.010
     10.771    162.540     87.330    127.980    132.250    125.430    192.700
     10.786    164.450     89.000    130.680    134.870    108.750    191.220
     10.800    166.390     90.470    133.440    136.880     94.080    192.960
     10.814    168.380     91.690    136.200    138.680     79.480    192.990
     10.829    170.340     92.730    138.930    140.190     65.630    191.810
     10.843    172.340     93.580    141.650    141.120     52.050    189.310
     10.857    174.380     94.240    144.330    143.150     38.510    187.160
     10.871    176.420     94.690    146.970    143.630     25.730    182.920
     10.886    178.460     94.970    149.560    144.050     13.030    179.880
     10.900    180.510     95.050    152.100    143.330     -0.660    176.820
     10.914    182.540     94.970    154.590    140.410    -11.090    173.140
     10.929    184.520     94.730    157.030    138.110    -23.620    170.160
     10.943    186.480     94.300    159.440    137.690    -36.670    165.900
     10.957    188.450     93.710    161.740    136.360    -47.470    160.690
     10.971    190.380     92.970    164.030    134.690    -57.880    156.300
     10.986    192.300     92.070    166.210    133.590    -69.150    151.270
     11.000    194.200     91.020    168.360    131.750    -78.500    145.520
     11.014    196.060     89.830    170.380    128.530    -89.310    138.380
     11.029    197.840     88.460    172.290    124.380    -99.790    132.740
     11.043    199.600     86.970    174.130    122.460   -109.180    127.070
     11.057    201.330     85.370    175.910    119.130   -116.260    120.010
     11.071    203.010     83.650    177.570    115.910   -125.870    113.820
     11.086    204.660     81.800    179.140    112.980   -134.820    105.740
     11.100    206.250     79.840    180.580    108.780   -141.870     98.480
     11.114    207.770     77.740    181.940    104.690   -151.770     91.720
     11.129    209.240     75.520    183.210    100.430   -159.040     84.780
     11.143    210.640     73.190    184.360     95.220   -166.490     78.060
     11.157    211.960     70.780    185.410     89.550   -173.980     68.860
     11.171    213.200     68.250    186.320     84.530   -180.200     60.220
     11.186    214.390     65.630    187.110     78.810   -186.320     51.600
     11.200    215.460     62.920    187.760     72.900   -193.610     41.870
     11.214    216.430     60.110    188.300     66.070   -198.820     33.500
     11.229    217.310     57.240    188.720     59.150   -203.770     24.670
     11.243    218.090     54.310    189.010     52.440   -209.250     15.100
     11.257    218.780     51.300    189.150     45.240   -212.830      3.700
     11.271    219.390     48.240    189.140     39.200   -217.800     -6.190
     11.286    219.890     45.090    189.000     32.120   -221.990    -15.420
     11.300    220.280     41.900    188.680     23.220   -225.840    -27.880
     11.314    220.560     38.630    188.170     15.530   -229.780    -40.780
     11.329    220.720     35.350    187.500      6.600   -231.550    -53.010
     11.343    220.780     32.040    186.660     -1.310   -233.300    -65.260
     11.357    220.690     28.670    185.640    -11.810   -235.340    -78.870
     11.371    220.430     25.310    184.400    -22.700   -233.910    -92.350
     11.386    220.000     21.970    182.970    -34.360   -232.410   -104.980
     11.400    219.420     18.670    181.380    -46.490   -230.230   -118.540
     11.414    218.660     15.410    179.610    -57.870   -224.650   -132.140
     11.429    217.770     12.260    177.620    -69.300   -218.840   -146.660
     11.443    217.770     12.260    177.610    -70.050   -218.600   -146.890
