#         t          x          y          z         vx         vy         vz
      6.314     62.940    103.720     99.330    -53.930   -136.070   -111.680
      6.329     62.130    101.780     97.690    -55.830   -132.030   -117.270
      6.343     61.070     99.890     95.890    -60.170   -128.140   -124.230
      6.357     60.370     98.090     94.110    -63.950   -125.640   -129.630
      6.371     59.500     96.340     92.170    -67.640   -121.490   -138.470
      6.386     58.350     94.570     90.260    -69.410   -117.930   -143.820
      6.400     57.450     92.990     88.110    -71.400   -112.500   -149.570
      6.414     56.450     91.400     85.890    -74.530   -107.950   -157.880
      6.429     55.290     89.920     83.650    -76.690   -102.650   -162.530
      6.443     54.210     88.480     81.260    -79.490    -98.450   -171.170
      6.457     53.020     87.090     78.780    -82.260    -91.970   -175.760
      6.471     51.830     85.830     76.220    -85.340    -84.620   -183.120
      6.486     50.490     84.690     73.590    -85.520    -77.220   -189.010
      6.500     49.380     83.650     70.880    -89.350    -71.800   -197.690
      6.514     48.020     82.700     68.080    -94.310    -62.710   -203.350
      6.529     46.700     81.860     65.140    -96.670    -55.240   -210.730
      6.543     45.320     81.150     62.090    -98.600    -46.110   -217.150
      6.557     43.870     80.570     58.950   -101.560    -35.980   -224.490
      6.571     42.400     80.130     55.730   -102.210    -25.930   -228.470
      6.586     40.950     79.850     52.390   -102.500    -13.600   -234.190
      6.600     39.500     79.710     48.950   -104.080     -5.000   -241.000
      6.614     38.010     79.720     45.490   -106.590      8.360   -244.010
      6.629     36.480     79.910     41.940   -108.320     20.600   -249.580
      6.643     34.930     80.310     38.350   -107.510     34.590   -254.370
      6.657     33.330     80.910     34.690   -109.370     51.230   -255.080
      6.671     31.770     81.780     31.050   -106.430     66.310   -257.530
      6.686     30.210     82.830     27.330   -105.860     81.570   -258.570
      6.700     28.660     84.120     23.670   -103.630     98.210   -256.800
      6.714     27.160     85.640     20.000    -99.800    115.470   -253.700
      6.729     25.800     87.390     16.350    -96.340    130.910   -250.760
      6.743     24.460     89.400     12.810    -92.930    145.900   -246.950
      6.757     23.140     91.590      9.350    -87.670    160.080   -237.670
      6.771     21.930     93.960      6.040    -80.470    173.560   -228.560
      6.786     20.800     96.530      2.820    -75.980    186.310   -217.880
      6.800     19.820     99.270     -0.290    -67.880    195.810   -205.730
      6.814     18.830    102.060     -3.100    -62.040    206.300   -190.750
      6.829     18.020    105.100     -5.780    -55.680    213.510   -179.580
      6.843     17.280    108.180     -8.190    -46.880    219.990   -164.870
      6.857     16.600    111.410    -10.350    -39.600    224.780   -151.780
      6.871     16.090    114.640    -12.420    -32.310    227.070   -139.230
      6.886     15.720    117.910    -14.330    -24.980    230.790   -127.510
      6.900     15.340    121.100    -16.180    -19.070    231.670   -111.320
      6.914     15.160    124.510    -17.580    -14.310    231.160   -102.150
      6.929     15.000    127.730    -19.150     -8.120    231.370    -89.830
      6.943     14.880    131.040    -20.290     -2.050    228.970    -78.150
      6.957     14.840    134.310    -21.380      1.770    226.120    -67.090
      6.971     15.040    137.550    -22.080      8.330    222.460    -57.610
      6.986     15.150    140.660    -22.930     13.570    219.960    -47.160
      7.000     15.510    143.850    -23.440     19.790    216.550    -37.550
      7.014     15.760    146.890    -23.870     25.240    211.730    -27.740
      7.029     16.170    149.870    -24.240     27.730    208.800    -21.280
      7.043     16.610    152.810    -24.530     31.190    203.570    -12.150
      7.057     17.100    155.670    -24.630     36.200    200.480     -3.450
      7.071     17.580    158.500    -24.610     39.350    195.230      4.150
      7.086     18.270    161.240    -24.570     41.900    190.860      8.820
      7.100     18.850    163.920    -24.430     45.970    187.580     15.790
      7.114     19.520    166.570    -24.130     49.820    182.040     22.420
      7.129     20.250    169.120    -23.780     52.470    177.500     31.020
      7.143     21.040    171.630    -23.290     55.180    172.520     36.180
      7.157     21.800    174.020    -22.760     56.930    165.570     41.820
      7.171     22.690    176.370    -22.090     60.940    160.010     46.440
      7.186     23.550    178.620    -21.420     62.970    155.310     51.940
      7.200     24.460    180.740    -20.690     63.010    150.610     57.530
      7.214     25.360    182.920    -19.810     66.210    145.860     62.150
      7.229     26.290    184.970    -18.830     68.170    141.420     69.310
      7.243     27.250    186.930    -17.830     69.210    135.080     75.390
      7.257     28.300    188.850    -16.710     72.840    129.190     76.600
      7.271     29.390    190.640    -15.590     73.080    123.690     81.410
      7.286     30.440    192.390    -14.370     77.240    119.970     85.980
      7.300     31.590    194.060    -13.080     80.960    113.460     89.490
      7.314     32.690    195.650    -11.810     81.720    108.870     93.470
      7.329     33.910    197.160    -10.440     82.220    102.660     96.300
      7.343     35.120    198.570     -9.060     84.120     96.350    100.470
      7.357     36.310    199.920     -7.570     85.840     91.230    104.280
      7.371     37.570    201.190     -6.060     86.940     84.700    107.720
      7.386     38.860    202.310     -4.530     87.900     78.610    110.250
      7.400     40.140    203.440     -2.930     89.970     73.550    112.150
      7.414     41.430    204.420     -1.310     89.960     69.880    118.060
      7.429     42.790    205.430      0.440     93.250     64.460    121.330
      7.443     44.080    206.320      2.240     94.830     58.770    124.400
      7.457     45.480    207.100      3.950     93.990     53.050    126.240
      7.471     46.830    207.830      5.780     95.620     46.540    130.260
      7.486     48.240    208.440      7.700     98.630     39.260    131.390
      7.500     49.630    208.980      9.610     99.230     32.720    134.490
      7.514     51.060    209.380     11.520     99.810     28.630    136.280
      7.529     52.500    209.720     13.470    101.410     20.320    136.670
      7.543     53.930    210.000     15.480    101.710     15.140    141.070
      7.557     55.380    210.140     17.500    101.120      9.260    142.110
      7.571     56.840    210.230     19.540    103.340      2.690    144.630
      7.586     58.290    210.230     21.640    102.980     -3.880    145.140
      7.600     59.790    210.120     23.680    102.120    -10.000    148.520
      7.614     61.300    209.960     25.890    105.000    -15.860    149.660
      7.629     62.750    209.670     28.010    103.050    -22.580    152.010
      7.643     64.210    209.300     30.190    103.230    -29.880    153.580
      7.657     65.660    208.810     32.430    104.720    -36.290    155.780
      7.671     67.140    208.270     34.680    105.640    -43.230    157.020
      7.686     68.580    207.610     36.970    103.640    -49.570    158.930
      7.700     70.110    206.850     39.260    103.130    -58.150    158.650
      7.714     71.550    206.010     41.520    102.660    -64.650    161.590
      7.729     73.010    205.020     43.800    103.000    -71.570    160.630
      7.743     74.460    203.980     46.140    102.400    -76.880    162.120
      7.757     75.950    202.850     48.480    104.250    -84.350    163.250
      7.771     77.420    201.540     50.800    104.870    -92.870    164.980
      7.786     78.930    200.180     53.200    104.930   -101.470    162.890
      7.800     80.470    198.700     55.520    105.040   -108.360    160.750
      7.814     81.880    197.040     57.750    103.780   -116.150    163.320
      7.829     83.350    195.360     60.140    104.150   -123.260    163.270
      7.843     84.870    193.550     62.480    102.560   -132.160    163.510
      7.857     86.310    191.590     64.780    102.300   -140.140    161.730
      7.871     87.850    189.520     67.030    100.850   -149.890    160.130
      7.886     89.300    187.340     69.380    102.390   -158.650    161.470
      7.900     90.780    184.990     71.680    101.060   -167.270    160.310
      7.914     92.180    182.520     73.960     99.010   -175.770    159.550
      7.929     93.590    179.890     76.160     96.010   -186.160    156.800
      7.943     94.960    177.200     78.460     96.090   -195.510    154.550
      7.957     96.300    174.350     80.650     95.430   -202.730    152.810
      7.971     97.650    171.370     82.760     92.800   -213.370    148.110
      7.986     98.960    168.280     84.930     91.940   -221.830    146.920
      8.000    100.260    165.030     86.960     89.770   -231.280    142.980
      8.014    101.540    161.640     88.960     86.220   -243.020    138.870
      8.029    102.780    158.080     90.890     82.160   -254.220    134.570
      8.043    103.910    154.400     92.820     78.820   -264.160    129.090
      8.057    105.010    150.550     94.610     75.660   -275.160    123.660
      8.071    106.060    146.550     96.330     72.860   -283.660    115.400
      8.086    107.060    142.470     97.940     66.860   -292.410    108.110
      8.100    108.010    138.220     99.440     62.750   -302.400     99.820
      8.114    108.850    133.840    100.780     55.620   -309.920     90.650
      8.129    109.610    129.330    101.990     52.130   -319.200     79.800
      8.143    110.330    124.710    103.050     45.610   -328.100     67.990
      8.157    110.940    120.010    103.950     39.830   -333.640     55.360
      8.171    111.420    115.160    104.590     32.720   -342.250     41.170
      8.186    111.880    110.250    105.090     25.680   -345.880     24.790
      8.200    112.160    105.320    105.350     17.580   -349.820     11.680
      8.214    112.360    100.320    105.400     10.080   -353.010     -5.300
      8.229    112.440     95.290    105.220      1.350   -352.410    -21.170
      8.243    112.350     90.220    104.740     -7.550   -350.550    -39.240
      8.257    112.200     85.250    104.040    -15.740   -345.480    -56.640
      8.271    111.930     80.360    103.160    -26.550   -338.760    -72.080
      8.286    111.460     75.550    101.970    -36.090   -327.950    -88.920
      8.300    110.900     70.930    100.550    -44.180   -317.610   -103.600
      8.314    110.240     66.480     99.000    -51.940   -305.740   -118.490
      8.329    109.450     62.240     97.240    -59.100   -292.540   -129.540
      8.343    108.510     58.140     95.310    -66.620   -278.810   -140.650
      8.357    107.520     54.270     93.220    -72.350   -263.540   -149.310
      8.371    106.450     50.620     91.000    -76.170   -248.310   -156.870
      8.386    105.340     47.170     88.710    -81.120   -233.600   -164.960
      8.400    104.160     43.960     86.380    -83.620   -217.220   -168.930
      8.414    103.000     40.970     83.930    -81.890   -202.150   -173.980
      8.429    101.790     38.170     81.370    -84.440   -187.380   -178.410
      8.443    100.520     35.630     78.810    -85.770   -171.710   -181.730
      8.457     99.270     33.310     76.250    -86.880   -156.190   -181.390
      8.471     98.030     31.130     73.620    -85.620   -141.670   -182.610
      8.486     96.820     29.220     70.970    -86.540   -128.410   -184.100
      8.500     95.660     27.480     68.350    -86.700   -115.440   -181.270
      8.514     94.390     25.960     65.730    -86.480   -101.590   -180.190
      8.529     93.170     24.560     63.200    -85.460    -87.800   -178.560
      8.543     91.900     23.380     60.600    -85.860    -74.090   -177.090
      8.557     90.740     22.430     58.110    -84.650    -62.940   -175.280
      8.571     89.530     21.590     55.620    -80.690    -51.920   -172.460
      8.586     88.410     20.940     53.190    -78.260    -43.490   -168.430
      8.600     87.260     20.410     50.800    -76.580    -32.360   -166.270
      8.614     86.200     20.020     48.430    -75.960    -21.940   -160.460
      8.629     85.110     19.760     46.150    -74.310    -12.500   -155.990
      8.643     84.120     19.660     43.930    -74.500     -4.730   -153.280
      8.657     82.960     19.650     41.790    -70.650      6.030   -146.120
      8.671     81.990     19.790     39.740    -67.270     13.520   -142.050
      8.686     80.990     20.040     37.700    -65.260     23.320   -136.530
      8.700     80.160     20.450     35.800    -60.610     28.560   -132.070
      8.714     79.270     20.870     33.940    -57.380     37.470   -126.280
      8.729     78.480     21.490     32.220    -54.330     46.270   -120.450
      8.743     77.710     22.190     30.530    -51.400     51.170   -113.640
      8.757     76.980     22.980     28.980    -47.510     57.790   -107.210
      8.771     76.320     23.860     27.500    -43.050     63.430   -102.590
      8.786     75.720     24.800     26.080    -40.820     70.340    -96.870
      8.800     75.180     25.830     24.710    -35.070     75.880    -91.240
      8.814     74.760     26.930     23.410    -32.180     80.220    -85.800
      8.829     74.340     28.150     22.240    -28.740     86.370    -79.550
      8.843     73.950     29.410     21.200    -25.350     90.270    -72.830
      8.857     73.560     30.740     20.200    -23.130     95.220    -65.140
      8.871     73.280     32.090     19.320    -19.260     98.810    -57.600
      8.886     73.020     33.580     18.580    -13.300    103.910    -50.990
      8.900     72.930     35.120     17.900    -10.320    108.520    -44.480
      8.914     72.760     36.680     17.270     -5.720    112.130    -38.210
      8.929     72.750     38.320     16.800     -1.150    116.070    -29.990
      8.943     72.750     39.980     16.400      2.240    119.820    -25.520
      8.957     72.830     41.710     16.110      4.250    122.740    -17.260
      8.971     72.860     43.510     15.860      7.860    126.000    -10.010
      8.986     73.010     45.320     15.740     10.920    128.220     -3.530
      9.000     73.180     47.170     15.730     16.790    131.780      3.560
      9.014     73.450     49.090     15.870     22.170    133.520     11.700
      9.029     73.780     50.970     16.020     24.380    136.190     16.920
      9.043     74.180     52.950     16.400     28.240    137.620     25.490
      9.057     74.610     54.900     16.750     32.580    139.240     33.190
      9.071     75.130     56.930     17.270     37.540    140.550     40.930
      9.086     75.670     58.960     17.900     41.380    144.020     46.910
      9.100     76.310     61.000     18.650     47.320    145.310     59.050
      9.114     77.050     63.070     19.580     52.460    144.930     67.270
      9.129     77.800     65.110     20.570     56.890    144.880     75.640
      9.143     78.630     67.180     21.680     61.270    143.800     83.840
      9.157     79.550     69.250     22.970     65.700    144.210     91.210
      9.171     80.530     71.290     24.340     70.320    143.630    101.290
      9.186     81.520     73.350     25.850     75.220    144.720    110.030
      9.200     82.630     75.350     27.490     80.390    142.090    119.750
      9.214     83.790     77.370     29.290     85.330    140.510    127.820
      9.229     85.090     79.380     31.160     93.030    137.940    137.000
      9.243     86.460     81.330     33.230     99.740    136.610    147.460
      9.257     87.870     83.230     35.370    103.030    134.290    156.330
      9.271     89.370     85.140     37.690    109.660    131.110    165.920
      9.286     91.020     87.010     40.110    116.260    128.080    175.520
      9.300     92.740     88.830     42.710    122.600    122.680    186.960
      9.314     94.600     90.560     45.500    129.860    117.970    196.450
      9.329     96.530     92.180     48.350    137.870    110.240    208.890
      9.343     98.540     93.730     51.410    143.890    104.910    220.420
      9.357    100.630     95.160     54.610    149.480     97.490    229.620
      9.371    102.850     96.510     57.920    155.450     88.100    239.880
      9.386    105.140     97.650     61.450    163.600     77.950    249.540
      9.400    107.490     98.700     65.060    168.950     67.620    259.330
      9.414    109.970     99.570     68.890    176.710     53.570    272.100
      9.429    112.550    100.220     72.820    179.840     37.900    281.280
      9.443    116.590     98.170     78.870    188.230     23.820    289.120
      9.457    117.930    100.840     81.080    194.370      6.080    296.290
      9.471    120.810    100.800     85.340    199.530    -11.920    302.150
      9.486    123.650    100.480     89.700    204.470    -32.910    307.500
      9.500    126.630     99.850     94.140    208.750    -55.670    310.120
      9.514    129.630     98.870     98.560    211.500    -78.570    311.350
      9.529    132.700     97.600    103.010    214.560   -102.280    307.990
      9.543    135.730     95.930    107.370    214.770   -126.280    304.330
      9.557    138.810     93.950    111.690    211.050   -150.590    297.710
      9.571    141.770     91.620    115.840    204.910   -173.210    287.180
      9.586    144.720     89.020    119.890    201.120   -193.250    274.280
      9.600    147.510     86.100    123.690    195.260   -212.960    259.970
      9.614    150.210     82.950    127.270    186.020   -227.480    242.290
      9.629    152.850     79.610    130.650    177.500   -236.930    224.460
      9.643    155.280     76.140    133.660    166.220   -245.890    206.270
      9.657    157.590     72.610    136.500    156.850   -251.000    188.890
      9.671    159.780     69.000    139.100    147.670   -255.530    173.360
      9.686    161.810     65.290    141.420    139.700   -258.970    156.840
      9.700    163.750     61.600    143.590    127.750   -260.320    141.170
      9.714    165.490     57.860    145.490    119.560   -259.320    125.370
      9.729    167.100     54.190    147.160    107.750   -257.590    111.140
      9.743    168.560     50.550    148.670     99.690   -254.420     97.740
      9.757    169.940     46.900    149.950     91.340   -250.270     83.270
      9.771    171.140     43.350    150.990     83.420   -246.370     71.030
      9.786    172.300     39.870    151.950     75.860   -242.260     59.910
      9.800    173.300     36.440    152.740     68.700   -237.590     51.070
      9.814    174.270     33.100    153.400     62.770   -231.070     39.630
      9.829    175.120     29.850    153.890     55.180   -226.120     29.800
      9.843    175.860     26.690    154.250     48.720   -217.910     21.450
      9.857    176.620     23.670    154.510     44.240   -211.870     11.670
      9.871    177.120     20.670    154.660     37.170   -205.800      4.110
      9.886    177.610     17.810    154.600     30.830   -198.050     -4.580
      9.900    178.040     15.020    154.490     25.450   -192.190    -12.550
      9.914    178.390     12.310    154.270     19.590   -185.500    -18.660
      9.929    178.620      9.740    153.940     14.090   -178.980    -25.460
      9.943    178.850      7.220    153.540      9.970   -170.670    -35.250
      9.957    178.950      4.850    153.010      5.450   -163.390    -39.230
      9.971    179.010      2.550    152.340      0.770   -155.770    -45.870
      9.986    179.020      0.410    151.690     -5.350   -147.650    -52.340
     10.000    178.950     -1.630    150.940     -7.680   -141.010    -58.210
     10.014    178.790     -3.590    150.100    -11.910   -132.090    -62.210
     10.029    178.610     -5.390    149.170    -15.410   -124.500    -68.540
     10.043    178.370     -7.100    148.130    -20.190   -114.940    -75.360
     10.057    178.020     -8.670    147.060    -23.610   -108.460    -81.390
     10.071    177.700    -10.170    145.800    -30.150    -99.490    -84.800
     10.086    177.200    -11.510    144.580    -34.410    -90.270    -86.400
     10.100    176.660    -12.720    143.340    -37.090    -80.420    -89.940
     10.114    176.150    -13.830    141.970    -41.360    -72.240    -96.140
     10.129    175.490    -14.780    140.640    -43.390    -62.340   -100.390
     10.143    174.820    -15.610    139.150    -47.350    -54.120   -103.660
     10.157    174.160    -16.320    137.640    -51.440    -44.700   -108.950
     10.171    173.420    -16.880    136.060    -55.610    -34.630   -110.150
     10.186    172.590    -17.320    134.460    -57.190    -25.780   -113.540
     10.200    171.750    -17.570    132.830    -59.540    -14.020   -116.150
     10.214    170.910    -17.680    131.170    -62.370     -1.900   -119.520
     10.229    169.980    -17.650    129.460    -65.540      7.580   -120.610
     10.243    169.020    -17.460    127.730    -67.750     18.570   -123.270
     10.257    168.040    -17.130    125.950    -71.570     29.030   -123.800
     10.271    166.980    -16.610    124.190    -73.490     39.930   -123.740
     10.286    165.890    -15.830    122.450    -74.710     53.800   -123.990
     10.300    164.820    -14.920    120.580    -78.910     66.290   -124.770
     10.314    163.690    -14.050    118.840    -82.390     79.790   -126.010
     10.329    162.470    -12.800    117.090    -82.560     92.440   -123.850
     10.343    161.310    -11.400    115.320    -82.850    106.780   -125.130
     10.357    160.110     -9.750    113.520    -85.400    119.270   -124.260
     10.371    158.910     -7.960    111.750    -84.050    135.080   -121.320
     10.386    157.700     -5.930    110.020    -85.430    149.120   -117.330
     10.400    156.510     -3.650    108.400    -85.650    164.170   -115.940
     10.414    155.240     -1.200    106.810    -84.770    181.170   -109.130
     10.429    154.070      1.480    105.240    -83.160    195.100   -103.630
     10.443    152.920      4.390    103.840    -80.380    210.670    -95.810
     10.457    153.270     12.470    106.060    -76.700    226.460    -86.950
     10.471    150.690     10.820    101.420    -73.280    241.920    -76.150
     10.486    149.660     14.450    100.380    -68.710    259.010    -64.870
     10.500    148.780     18.230     99.550    -60.350    274.350    -50.730
     10.514    147.970     22.310     98.980    -51.250    287.500    -35.050
     10.529    147.340     26.520     98.640    -40.280    299.990    -17.830
     10.543    146.820     30.880     98.480    -29.320    311.870      0.930
     10.557    146.510     35.370     98.640    -16.510    316.260     19.930
     10.571    146.400     39.960     99.140     -1.810    317.700     42.990
     10.586    149.180     46.140    104.560     14.550    314.320     64.990
     10.600    146.790     48.910    100.910     27.690    309.610     84.900
     10.614    149.630     54.030    106.030     41.690    301.380    104.040
     10.629    147.960     57.510    103.860     54.680    288.670    120.670
     10.643    148.830     61.550    105.680     67.460    274.290    135.340
     10.657    149.860     65.390    107.730     79.780    260.060    148.830
     10.671    151.060     68.970    109.940     90.360    240.720    158.900
     10.686    152.400     72.290    112.250     97.220    226.250    168.440
     10.700    153.890     75.380    114.700    104.420    207.760    174.540
     10.714    155.400     78.250    117.260    112.270    192.660    180.020
     10.729    157.080     80.860    119.840    118.850    176.310    185.420
     10.743    158.830     83.290    122.500    127.540    158.730    187.210
     10.757    160.660     85.400    125.230    128.450    142.800    190.860
     10.771    162.580     87.290    128.050    133.680    125.690    192.670
     10.786    164.450     89.050    130.730    135.370    108.490    192.790
     10.800    166.380     90.460    133.430    137.950     94.800    192.690
     10.814    168.390     91.690    136.160    139.110     79.240    192.420
     10.829    170.330     92.740    138.940    140.160     65.640    190.620
     10.843    172.350     93.580    141.660    141.390     51.380    190.680
     10.857    174.390     94.230    144.300    141.750     36.830    186.160
     10.871    176.420     94.670    146.930    142.940     24.820    183.660
     10.886    178.480     94.990    149.530    143.980     11.840    180.410
     10.900    180.490     95.050    152.090    143.860      1.200    176.440
     10.914    182.520     95.000    154.610    140.930    -11.340    173.350
     10.929    184.520     94.740    157.050    137.510    -22.460    169.990
     10.943    186.520     94.320    159.410    136.030    -36.370    165.190
     10.957    188.460     93.730    161.750    136.870    -46.900    160.880
     10.971    190.350     93.000    164.050    135.970    -58.700    155.880
     10.986    192.280     92.070    166.230    133.810    -69.080    150.740
     11.000    194.160     91.000    168.340    131.820    -78.580    144.640
     11.014    196.030     89.820    170.350    128.560    -89.810    140.490
     11.029    197.830     88.470    172.300    125.360   -101.100    131.300
     11.043    199.610     86.990    174.140    123.060   -109.820    127.310
     11.057    201.330     85.370    175.920    119.180   -117.110    119.740
     11.071    203.000     83.670    177.590    117.560   -124.560    113.740
     11.086    204.680     81.820    179.170    112.580   -133.820    105.160
     11.100    206.250     79.840    180.590    108.770   -142.280     99.400
     11.114    207.780     77.740    181.940    104.520   -151.090     91.420
     11.129    209.240     75.530    183.220    100.750   -159.290     84.800
     11.143    210.650     73.210    184.360     96.540   -166.380     78.060
     11.157    211.960     70.780    185.390     89.310   -173.120     69.160
     11.171    213.190     68.260    186.340     84.650   -179.970     60.640
     11.186    214.360     65.640    187.120     79.450   -186.870     49.320
     11.200    215.440     62.910    187.770     70.570   -192.450     41.660
     11.214    216.410     60.110    188.290     66.270   -198.590     34.010
     11.229    217.310     57.250    188.720     59.830   -203.500     24.610
     11.243    218.110     54.300    189.000     51.450   -209.180     15.670
     11.257    218.780     51.310    189.160     46.250   -212.210      4.450
     11.271    219.410     48.230    189.120     38.000   -218.900     -6.730
     11.286    219.900     45.090    188.990     31.220   -222.500    -14.520
     11.300    220.290     41.910    188.690     24.110   -226.640    -29.780
     11.314    220.550     38.630    188.170     14.720   -229.250    -41.110
     11.329    220.720     35.350    187.510      5.450   -230.540    -53.470
     11.343    220.790     32.020    186.640     -2.690   -233.380    -65.180
     11.357    220.670     28.680    185.630    -12.080   -234.280    -77.900
     11.371    220.430     25.300    184.390    -22.010   -233.600    -92.070
     11.386    220.000     21.980    182.970    -35.440   -232.060   -105.100
     11.400    219.410     18.660    181.380    -45.870   -230.040   -118.940
     11.414    218.660     15.410    179.600    -58.760   -224.920   -131.430
